Date,Ticker,Open,High,Low,Close,Volume
2023-04-04,TSLA,197.32000732421875,198.74000549316406,190.32000732421875,192.5800018310547,126463800
2023-04-04,AAPL,164.22090454094308,164.45746763773894,162.75217680448466,163.26475524902344,46278300
2023-04-04,NVDA,27.942775040162378,27.97674720101981,27.28432191499647,27.430200576782227,368592000
2023-04-05,TSLA,190.52000427246094,190.67999267578125,183.75999450683594,185.52000427246094,133882500
2023-04-05,AAPL,162.38747921010668,162.69304993016723,159.48946069965245,161.4214630126953,51511700
2023-04-05,NVDA,26.806718144947666,26.975576504462577,26.373078580341303,26.858675003051758,515015000
2023-04-06,TSLA,183.0800018310547,186.38999938964844,179.74000549316406,185.05999755859375,123857900
2023-04-06,AAPL,160.1104583059446,162.60434321282244,159.686606015777,162.30862426757812,45390100
2023-04-06,NVDA,26.561924402993725,27.057512816555565,26.40505518671545,27.014549255371094,397654000
2023-04-10,TSLA,179.94000244140625,185.10000610351562,176.11000061035156,184.50999450683594,142154600
2023-04-10,AAPL,159.11489681167845,159.7161865234375,157.79403581892626,159.7161865234375,47716900
2023-04-10,NVDA,26.800724345120734,27.598061968083517,26.64685290782655,27.55609703063965,395279000
2023-04-11,TSLA,186.69000244140625,189.19000244140625,185.64999389648438,186.7899932861328,115770900
2023-04-11,AAPL,160.03160702009572,160.04145880285023,158.21787125365222,158.5037384033203,47644200
2023-04-11,NVDA,27.700978013397847,27.76692318959248,27.103473133288535,27.146438598632812,314378000
2023-04-12,TSLA,190.74000549316406,191.5800018310547,180.30999755859375,180.5399932861328,150256300
2023-04-12,AAPL,158.9177526201656,159.74575366976245,157.49831365463328,157.81375122070312,50133100
2023-04-12,NVDA,27.347274949110663,27.445193150748228,26.426039620920893,26.47300148010254,446259000
2023-04-13,TSLA,182.9600067138672,186.5,180.94000244140625,185.89999389648438,112933000
2023-04-13,AAPL,159.32188371142138,163.4323331532267,159.11487595150933,163.1957550048828,68445600
2023-04-13,NVDA,26.71180158046341,26.86467442012051,26.30713907820163,26.44102668762207,353615000
2023-04-14,TSLA,183.9499969482422,186.27999877929688,182.00999450683594,185.0,96438700
2023-04-14,AAPL,162.23959735915352,163.9449032227771,161.48060404043056,162.8507537841797,49386500
2023-04-14,NVDA,26.481990027168322,26.860675005002047,26.198225472529604,26.73577880859375,395660000
2023-04-17,TSLA,186.32000732421875,189.69000244140625,182.69000244140625,187.0399932861328,116662200
2023-04-17,AAPL,162.73248322378927,163.02820218114718,161.6876226098968,162.8704833984375,41516200
2023-04-17,NVDA,26.542940633883788,26.98357440686349,26.41105027878462,26.979578018188477,321471000
2023-04-18,TSLA,187.14999389648438,187.69000244140625,183.5800018310547,184.30999755859375,92067000
2023-04-18,AAPL,163.72804670609275,165.019337094876,163.28446081239204,164.09275817871094,49923000
2023-04-18,NVDA,27.51013630310621,28.086656800927294,27.334281866827425,27.644023895263672,604812000
2023-04-19,TSLA,179.10000610351562,183.5,177.64999389648438,180.58999633789062,125732700
2023-04-19,AAPL,163.43233711220313,165.7586363174907,163.17604035173306,165.2362060546875,47720200
2023-04-19,NVDA,27.33827814990457,27.976747432102734,27.2093855674829,27.907804489135742,358660000
2023-04-20,TSLA,166.1699981689453,169.6999969482422,160.55999755859375,162.99000549316406,210970800
2023-04-20,AAPL,163.71820194187683,165.47278202514906,163.19577163848064,164.27020263671875,52456400
2023-04-20,NVDA,27.648020038897844,28.00672306467075,26.977577746060568,27.081491470336914,427713000
2023-04-21,TSLA,164.8000030517578,166.0,161.32000732421875,165.0800018310547,123539000
2023-04-21,AAPL,162.69305305620966,164.07305473489896,162.14105238473394,162.66348266601562,58337300
2023-04-21,NVDA,26.929620174009735,27.160429263560324,26.699811611017537,27.096481323242188,345103000
2023-04-24,TSLA,164.64999389648438,165.64999389648438,158.61000061035156,162.5500030517578,140006600
2023-04-24,AAPL,162.643765839196,163.23520373133107,161.54961626736943,162.96905517578125,41949600
2023-04-24,NVDA,26.990567448071825,27.343273032566316,26.648850502655943,27.019542694091797,339282000
2023-04-25,TSLA,159.82000732421875,163.47000122070312,158.75,160.6699981689453,121999300
2023-04-25,AAPL,162.83105575677226,163.93505711689548,161.3918982344198,161.43133544921875,48714100
2023-04-25,NVDA,27.055516518782692,27.22437682483663,26.2032260217168,26.21921157836914,378527000
2023-04-26,TSLA,160.2899932861328,160.6699981689453,153.13999938964844,153.75,153364100
2023-04-26,AAPL,160.73146218660858,162.91976126426218,160.47518046288778,161.4214630126953,45498800
2023-04-26,NVDA,26.97958178612592,27.3073085724239,26.682827492826057,26.933618545532227,406337000
2023-04-27,TSLA,152.63999938964844,160.47999572753906,152.3699951171875,160.19000244140625,127015200
2023-04-27,AAPL,162.8310621018307,166.15293313578908,162.8310621018307,166.0050811767578,64902300
2023-04-27,NVDA,27.340279304100545,27.47216966404172,26.60289125219407,27.203392028808594,377161000
2023-04-28,TSLA,160.89999389648438,165.0,157.32000732421875,164.30999755859375,122515800
2023-04-28,AAPL,166.08393356927388,167.424513091262,165.4826438930684,167.25692749023438,55275900
2023-04-28,NVDA,27.202394701984563,27.734951176667415,27.048521337557332,27.72595977783203,292216000
2023-05-01,TSLA,163.1699981689453,163.27999877929688,158.8300018310547,161.8300018310547,109015000
2023-05-01,AAPL,166.86264216717663,168.01593249804148,166.2317821133474,167.168212890625,52472900
2023-05-01,NVDA,27.8168827543935,29.033871779873245,27.75693310998625,28.88599395751953,570329000
2023-05-02,TSLA,161.8800048828125,165.49000549316406,158.92999267578125,160.30999755859375,128259700
2023-05-02,AAPL,167.66107793363267,167.91737470896658,165.1474894240389,166.13320922851562,48425700
2023-05-02,NVDA,28.656185891505462,28.812056494254247,28.05968148797479,28.186574935913086,402730000
2023-05-03,TSLA,160.00999450683594,165.0,159.91000366210938,160.61000061035156,119728000
2023-05-03,AAPL,167.07950544573387,168.47922575134587,164.77292473257992,165.05877685546875,65136000
2023-05-03,NVDA,27.81688013981046,28.34344291416342,27.44918571868085,27.778911590576172,383387000
2023-05-04,TSLA,162.7100067138672,162.9499969482422,159.64999389648438,161.1999969482422,95108500
2023-05-04,AAPL,162.53534351356944,164.6546351492701,161.9636242025262,163.4224853515625,81235400
2023-05-04,NVDA,27.628040805780497,27.8358682890502,27.21738275503477,27.53911590576172,321850000
2023-05-05,TSLA,163.97000122070312,170.7899932861328,163.50999450683594,170.05999755859375,107607300
2023-05-05,AAPL,168.5383592942621,171.8109560965244,168.32149974515366,171.0913848876953,113453200
2023-05-05,NVDA,27.802892348359304,28.731119816226787,27.707971926376775,28.65618324279785,361494000
2023-05-08,TSLA,173.72000122070312,173.8000030517578,169.19000244140625,171.7899932861328,112249400
2023-05-08,AAPL,170.01693107088172,171.3673772990156,169.65221959190652,171.02236938476562,55962800
2023-05-08,NVDA,28.498315501122327,29.19573585601291,28.326459346526057,29.126792907714844,344979000
2023-05-09,TSLA,168.9499969482422,169.82000732421875,166.55999755859375,169.14999389648438,88965000
2023-05-09,AAPL,170.5788437710772,171.06183693007648,169.14955282313792,169.31712341308594,45326900
2023-05-09,NVDA,28.87500228440972,28.94894023981755,28.426375730996305,28.547273635864258,314869000
2023-05-10,TSLA,172.5500030517578,174.42999267578125,166.67999267578125,168.5399932861328,119840700
2023-05-10,AAPL,170.5492304195713,171.54480192353225,169.44521410372417,171.08151245117188,53724500
2023-05-10,NVDA,28.980912694288506,29.088824715990746,28.437365725975784,28.861013412475586,369350000
2023-05-11,TSLA,168.6999969482422,173.57000732421875,166.7899932861328,172.0800018310547,103889900
2023-05-11,AAPL,171.36736154745756,172.0967844383617,169.71134476851833,171.26878356933594,49514700
2023-05-11,NVDA,28.872004608217654,28.92596062028458,28.22254475076314,28.55426788330078,322149000
2023-05-12,TSLA,176.07000732421875,177.3800048828125,167.22999572753906,167.97999572753906,157849600
2023-05-12,AAPL,171.3773829679925,171.8117019924622,168.79122976444327,170.34095764160156,45533100
2023-05-12,NVDA,28.505305680587945,28.75609857922899,28.02270701560493,28.316463470458984,274222000
2023-05-15,TSLA,167.66000366210938,169.75999450683594,164.5500030517578,166.35000610351562,105592500
2023-05-15,AAPL,170.92332917405315,170.97268634600138,169.2551561693846,169.847412109375,37266700
2023-05-15,NVDA,28.484324933585533,28.94494253797439,28.12862158025983,28.928955078125,293926000
2023-05-16,TSLA,165.64999389648438,169.52000427246094,164.35000610351562,166.52000427246094,98288800
2023-05-16,AAPL,169.76844364659667,170.903583292935,169.58089543020992,169.847412109375,42110300
2023-05-16,NVDA,28.817050841568992,29.845197623603145,28.808059443130762,29.18874168395996,449405000
2023-05-17,TSLA,168.41000366210938,174.5,167.19000244140625,173.86000061035156,125473600
2023-05-17,AAPL,169.4920894098534,170.6963172454511,168.21874344813716,170.4594268798828,57951600
2023-05-17,NVDA,29.55943412398546,30.173923220986072,29.405562670982768,30.15294075012207,432535000
2023-05-18,TSLA,174.22000122070312,177.05999755859375,172.4499969482422,176.88999938964844,109520300
2023-05-18,AAPL,170.7653713447007,172.97644284674885,170.350798262134,172.7888946533203,65496700
2023-05-18,NVDA,30.38474850266172,31.80157031583205,30.29482308288843,31.651695251464844,748725000
2023-05-19,TSLA,177.1699981689453,181.9499969482422,176.30999755859375,180.13999938964844,136196700
2023-05-19,AAPL,174.11159953538055,174.11159953538055,172.68033195301507,172.89749145507812,55809500
2023-05-19,NVDA,31.50981251370551,31.553776602186183,30.89032841498642,31.238039016723633,473908000
2023-05-22,TSLA,180.6999969482422,189.32000732421875,180.11000061035156,188.8699951171875,132001400
2023-05-22,AAPL,171.73273062815065,172.45331220735133,171.2095777379714,171.94989013671875,43570900
2023-05-22,NVDA,30.875340877060037,31.493828286869693,30.654525616110014,31.150114059448242,372000000
2023-05-23,TSLA,186.1999969482422,192.9600067138672,185.25999450683594,185.77000427246094,156952100
2023-05-23,AAPL,170.89372201948225,171.140492823502,169.06761204505847,169.343994140625,50747300
2023-05-23,NVDA,30.97426067554003,31.26202165563563,30.605567574899254,30.662519454956055,356253000
2023-05-24,TSLA,182.22999572753906,184.22000122070312,178.22000122070312,182.89999389648438,137605100
2023-05-24,AAPL,168.88006417332414,170.19288666082696,168.317434571077,169.62037658691406,45143500
2023-05-24,NVDA,30.184911363622657,30.58158294267241,29.781247533939762,30.51263999938965,721419000
2023-05-25,TSLA,186.5399932861328,186.77999877929688,180.5800018310547,184.47000122070312,96870700
2023-05-25,AAPL,170.18302884098296,171.65377326209193,169.47232768730396,170.7555389404297,56058300
2023-05-25,NVDA,38.49101183651756,39.447217938255974,36.60457902009647,37.948463439941406,1543911000
2023-05-26,TSLA,184.6199951171875,198.60000610351562,184.52999877929688,193.1699981689453,162061500
2023-05-26,AAPL,171.08127033696854,173.49962120538788,170.87397623432938,173.16400146484375,54835000
2023-05-26,NVDA,37.858535295090505,39.137471155324974,37.51881748077454,38.913658142089844,714397000
2023-05-30,TSLA,200.10000610351562,204.47999572753906,197.52999877929688,201.16000366210938,128818700
2023-05-30,AAPL,174.67423726963298,176.67801481811213,174.28927545149398,175.0098419189453,55964400
2023-05-30,NVDA,40.56129320908205,41.903176556488546,39.91582970590061,40.077693939208984,923401000
2023-05-31,TSLA,199.77999877929688,203.9499969482422,195.1199951171875,203.92999267578125,150711700
2023-05-31,AAPL,175.03947872320146,177.03339115324283,174.47683402760893,174.96051025390625,99625300
2023-05-31,NVDA,39.45520761311079,40.26153667698876,37.79059071532984,37.802581787109375,1002580000
2023-06-01,TSLA,202.58999633789062,209.8000030517578,199.3699951171875,207.52000427246094,148029900
2023-06-01,AAPL,175.40466591116137,177.79340523372372,174.64460769798924,177.7637939453125,68901800
2023-06-01,NVDA,38.45703459331072,40.0167390585578,38.30816007086099,39.73697280883789,635873000
2023-06-02,TSLA,210.14999389648438,217.25,209.75,213.97000122070312,164398400
2023-06-02,AAPL,178.69165461361322,179.4319669478336,176.94451328757913,178.61268615722656,61996900
2023-06-02,NVDA,40.0637069703337,40.46637223130838,39.02556820427834,39.29434585571289,482731000
2023-06-05,TSLA,217.8000030517578,221.2899932861328,214.52000427246094,217.61000061035156,151143100
2023-06-05,AAPL,180.27101332814428,182.56103856696868,175.74028990045602,177.26040649414062,121946500
2023-06-05,NVDA,38.876693830155325,39.53214737766458,38.674861888368824,39.13847732543945,396094000
2023-06-06,TSLA,216.13999938964844,221.91000366210938,212.52999877929688,221.30999755859375,146911600
2023-06-06,AAPL,177.64538051324874,177.79343698174293,175.13818052764557,176.89520263671875,64848400
2023-06-06,NVDA,38.797754990174724,39.12747895572034,38.11631834652575,38.62189865112305,388729000
2023-06-07,TSLA,228.0,230.8300018310547,223.1999969482422,224.57000732421875,185710800
2023-06-07,AAPL,176.13511905525095,178.8693435880805,175.0295907510138,175.52313232421875,61944600
2023-06-07,NVDA,38.886705495226614,39.47028049803264,37.32883713586247,37.447750091552734,511998000
2023-06-08,TSLA,224.22000122070312,235.22999572753906,223.00999450683594,234.86000061035156,164489700
2023-06-08,AAPL,175.60212972403352,178.50415731153979,175.16782568260777,178.23765563964844,50214900
2023-06-08,NVDA,37.69657436729438,38.835744998272645,37.47773561947334,38.48200225830078,417772000
2023-06-09,TSLA,249.07000732421875,252.4199981689453,242.02000427246094,244.39999389648438,200242400
2023-06-09,AAPL,179.1556074319137,179.87617397731293,178.2968498358667,178.62258911132812,48900000
2023-06-09,NVDA,39.00862167695387,39.682131514283476,38.53896592503453,38.741817474365234,427717000
2023-06-12,TSLA,247.94000244140625,250.97000122070312,244.58999633789062,249.8300018310547,150337900
2023-06-12,AAPL,178.92856174317663,181.51471470308874,178.6324337942364,181.41600036621094,54274900
2023-06-12,NVDA,39.171496406477914,39.50125446413874,38.589918877015606,39.45328903198242,388701000
2023-06-13,TSLA,253.50999450683594,259.67999267578125,251.33999633789062,258.7099914550781,162384300
2023-06-13,AAPL,180.43882318354116,181.77137654932005,180.08347260699438,180.94223022460938,54929100
2023-06-13,NVDA,40.15678903495475,41.07112482299617,39.71111409271858,40.99217987060547,613208000
2023-06-14,TSLA,260.1700134277344,261.57000732421875,250.5,256.7900085449219,170575500
2023-06-14,AAPL,181.00143405215442,182.00826309164242,179.668880824476,181.57394409179688,57462900
2023-06-14,NVDA,40.79432339392405,42.96874019088657,40.52251795887016,42.96574401855469,740465000
2023-06-15,TSLA,248.39999389648438,258.95001220703125,247.2899932861328,255.89999389648438,160171200
2023-06-15,AAPL,181.58385210624687,184.1107829667957,181.40616927858855,183.60736083984375,65433200
2023-06-15,NVDA,42.571032403423146,43.25753327513272,42.116361328067455,42.62199401855469,568622000
2023-06-16,TSLA,258.9200134277344,263.6000061035156,257.2099914550781,260.5400085449219,167915600
2023-06-16,AAPL,184.31805138125782,184.57470266619666,181.88983501651188,182.53143310546875,101256200
2023-06-16,NVDA,43.41840556812391,43.68920841570231,42.62997783526068,42.66095733642578,655709000
2023-06-20,TSLA,261.5,274.75,261.1199951171875,274.45001220703125,165611200
2023-06-20,AAPL,182.02801364300083,183.69618663444365,182.02801364300083,182.62025451660156,49799100
2023-06-20,NVDA,42.96674106849241,43.95802045275375,42.642975308832675,43.77614974975586,451153000
2023-06-21,TSLA,275.1300048828125,276.989990234375,257.7799987792969,259.4599914550781,211797100
2023-06-21,AAPL,182.51166200493424,183.01508403325016,180.2315024183292,181.5838165283203,49515700
2023-06-21,NVDA,43.46937984975044,43.583299212657124,42.04941511162373,43.013710021972656,551603000
2023-06-22,TSLA,250.77000427246094,265.0,248.25,264.6099853515625,166875900
2023-06-22,AAPL,181.36669329070625,184.63393664574576,181.29759022920584,184.58457946777344,51245300
2023-06-22,NVDA,42.22227910485018,43.39442663272672,42.20329572401854,42.99372100830078,417737000
2023-06-23,TSLA,259.2900085449219,262.45001220703125,252.8000030517578,256.6000061035156,177460800
2023-06-23,AAPL,183.1533133637622,185.13734541827677,182.62027993546528,184.26870727539062,53117000
2023-06-23,NVDA,42.4331298944521,42.77787649157712,41.98445500064074,42.178314208984375,358140000
2023-06-26,TSLA,250.07000732421875,258.3699951171875,240.6999969482422,241.0500030517578,179990600
2023-06-26,AAPL,184.41677010681076,185.62101290744985,182.83743084186574,182.87692260742188,48088700
2023-06-26,NVDA,42.43012378131747,42.732904863087526,40.07084047914839,40.602455139160156,594322000
2023-06-27,TSLA,243.24000549316406,250.38999938964844,240.85000610351562,250.2100067138672,164968200
2023-06-27,AAPL,183.48889069387212,185.9565986299679,183.27173119056016,185.630859375,50730800
2023-06-27,NVDA,40.76934141492228,41.90951081905212,40.418598644089215,41.845558166503906,462175000
2023-06-28,TSLA,249.6999969482422,259.8800048828125,248.88999938964844,256.239990234375,159770800
2023-06-28,AAPL,185.50253915791174,187.44709427325768,185.17681495512898,186.8054962158203,51216800
2023-06-28,NVDA,40.63044011815251,41.81457999808646,40.488545059577945,41.08710861206055,582639000
2023-06-29,TSLA,258.0299987792969,260.739990234375,253.61000061035156,257.5,131283400
2023-06-29,AAPL,186.63770623646846,187.6149240946042,186.49951518133068,187.14111328125,46347300
2023-06-29,NVDA,41.527785226902004,41.56975450915622,40.57048152757147,40.792320251464844,380514000
2023-06-30,TSLA,260.6000061035156,264.45001220703125,259.8900146484375,261.7699890136719,112620800
2023-06-30,AAPL,189.15478246637608,191.96796090675178,188.7895513940242,191.4645538330078,85213200
2023-06-30,NVDA,41.64970217474364,42.51906868482128,41.47083144000187,42.27124786376953,501148000
2023-07-03,TSLA,276.489990234375,284.25,275.1099853515625,279.82000732421875,119685900
2023-07-03,AAPL,191.27698682945007,191.37570117698604,189.28307449044232,189.9740447998047,31458200
2023-07-03,NVDA,42.48608466102656,42.86680815864475,42.171315066266786,42.38216018676758,198209000
2023-07-05,TSLA,278.82000732421875,283.8500061035156,277.6000061035156,282.4800109863281,131530900
2023-07-05,AAPL,189.09553270560195,190.48730854754436,188.15779163185775,188.85862731933594,46920300
2023-07-05,NVDA,42.10436890718979,43.14561125771648,42.05440601633571,42.28623962402344,323618000
2023-07-06,TSLA,278.0899963378906,279.9700012207031,272.8800048828125,276.5400085449219,120332100
2023-07-06,AAPL,187.3878577490578,189.53970680413252,186.75612514844465,189.33241271972656,45094300
2023-07-06,NVDA,41.813588515335326,42.1483441141937,41.31594937620937,42.0723991394043,303582000
2023-07-07,TSLA,278.42999267578125,280.7799987792969,273.7699890136719,274.42999267578125,113879200
2023-07-07,AAPL,188.93760736945495,190.1813268348204,187.78272178125238,188.21702575683594,46815000
2023-07-07,NVDA,42.29122733401887,43.18258088740522,42.149332286394056,42.47209548950195,355881000
2023-07-10,TSLA,276.4700012207031,277.5199890136719,265.1000061035156,269.6099853515625,119425400
2023-07-10,AAPL,186.8153498480431,187.53593138541007,184.62402407003376,186.1737518310547,59922200
2023-07-10,NVDA,42.62599220515189,42.77987958473674,41.618721733111734,42.14933776855469,353908000
2023-07-11,TSLA,268.6499938964844,270.8999938964844,266.3699951171875,269.7900085449219,91972400
2023-07-11,AAPL,186.71668657087457,186.85487763479418,184.1897556525184,185.650634765625,46638100
2023-07-11,NVDA,42.450109532436265,42.72690854272056,42.03641291485393,42.37416458129883,298244000
2023-07-12,TSLA,276.3299865722656,276.5199890136719,271.4599914550781,271.989990234375,95672100
2023-07-12,AAPL,187.22995293607858,189.2238654174545,186.0355905787657,187.3188018798828,60750200
2023-07-12,NVDA,43.001711413643235,43.90305599140233,42.74589703423399,43.870079040527344,481277000
2023-07-13,TSLA,274.5899963378906,279.45001220703125,270.6000061035156,277.8999938964844,112681500
2023-07-13,AAPL,188.03936545890204,188.72045533421505,187.32866429002723,188.07884216308594,41342300
2023-07-13,NVDA,44.485634149407474,46.1214411716362,44.45965207720189,45.943572998046875,478204000
2023-07-14,TSLA,277.010009765625,285.29998779296875,276.30999755859375,281.3800048828125,120062400
2023-07-14,AAPL,187.7728180713282,188.71054402484233,187.1805772351739,188.2268829345703,41616200
2023-07-14,NVDA,46.549128177642544,48.05303491082442,45.0272367895013,45.43593978881836,772075000
2023-07-17,TSLA,286.6300048828125,292.2300109863281,283.57000732421875,290.3800048828125,131569600
2023-07-17,AAPL,189.421252931179,191.81000743962883,189.33241906132668,191.48426818847656,50520200
2023-07-17,NVDA,46.255351170399976,46.46219760945773,45.22909733231496,46.427223205566406,510488000
2023-07-18,TSLA,290.1499938964844,295.260009765625,286.010009765625,293.3399963378906,112120300
2023-07-18,AAPL,190.85253399958415,191.81987127398517,189.93453883356673,191.2276153564453,48288200
2023-07-18,NVDA,46.66704987722195,47.86118084029625,45.70075380485252,47.45947265625,569164000
2023-07-19,TSLA,296.0400085449219,299.2900085449219,289.5199890136719,291.260009765625,142355400
2023-07-19,AAPL,190.60575926840173,195.6694855056854,190.1615598085878,192.57992553710938,80507300
2023-07-19,NVDA,47.42949003823852,47.78323273939186,46.708014876201304,47.04277038574219,427502000
2023-07-20,TSLA,279.55999755859375,280.92999267578125,261.20001220703125,262.8999938964844,175158300
2023-07-20,AAPL,192.57006595398724,193.9322456468904,190.01352397351403,190.63539123535156,59581200
2023-07-20,NVDA,46.473189933800484,47.052770110424305,45.029240736563175,45.486907958984375,537865000
2023-07-21,TSLA,268.0,268.0,255.8000030517578,260.0199890136719,161796100
2023-07-21,AAPL,191.59284231983003,192.4515998266043,188.75990348350925,189.4607391357422,71951700
2023-07-21,NVDA,45.754707765315004,45.83265398251241,44.067935310129315,44.27678298950195,963769000
2023-07-24,TSLA,255.85000610351562,269.8500061035156,254.1199951171875,269.05999755859375,136508500
2023-07-24,AAPL,190.91177825353577,192.3924031537896,189.76675804919924,190.2602996826172,45377800
2023-07-24,NVDA,44.69847992512501,45.076207287411634,44.00798419764258,44.579566955566406,382516000
2023-07-25,TSLA,272.3800048828125,272.8999938964844,265.0,265.2799987792969,112757300
2023-07-25,AAPL,190.83280156435973,191.92846454581797,190.42809382758358,191.11904907226562,37283200
